Name,Rating,Votes,Duration,Genre
The London Underground Killer,4.7, 92,1h 31m,Documentary
Tack,8.3, 42,1h 36m,Documentary
Hölde - die stillen Helden vom Säntis,6.7, 10,1h 31m,Documentary
Chanting of the Dunes,8.5, 13,1h 26m,Documentary
Under a Blue Sun,6.9, 14,1h 20m,Documentary
Sempre,6.8, 5,1h 47m,Documentary
The Most Australian Band Ever!,8.1, 8,1h 46m,Documentary
"Armenia, My Home",6.4, 36,56m,Documentary
Nahnou Fil Dakhil,7.6, 10,2h 57m,Documentary
Todd & Super-Stella,7.0, 10,1h 22m,Documentary
Hard to Break,6.4, 59,1h 21m,Documentary
Wanda Rutkiewicz. Ostatnia wyprawa,6.7, 76,1h 20m,Documentary
It Was All a Dream,7.0, 8,1h 23m,Documentary
The Guru,8.0, 10,1h 20m,Documentary
Aitana Bonmatí,6.3, 10,1h 30m,Documentary
8 Islands,9.0, 25,1h 6m,Documentary
Duexcento,8.1, 8,50m,Documentary
Sleep #2,5.4, 45,1h 1m,Documentary
Lux Vera 6023: La Massoneria,9.4, 31,1h 50m,Documentary
El repartidor está en camino,4.9, 9,1h 22m,Documentary
Nobody Wants to Talk About Jacob Applebaum,7.5, 20,2h,Documentary
Silent Observers,5.5, 10,1h 36m,Documentary
"Marisol, llámame Pepa",6.8, 115,1h 27m,Documentary
Mother Vera,7.3, 32,1h 31m,Documentary
After the Rain: Putin's Stolen Children Come Home,8.8, 12,1h 19m,Documentary
Of Caravan and the Dogs,8.1, 30,1h 30m,Documentary
Don't Forget to Remember,9.0, 12,1h 17m,Documentary
Jimmy,5.9, 19,1h 7m,Documentary
Devi,6.9, 7,1h 20m,Documentary
The Governor,8.1, 15,1h 11m,Documentary
The Hexagonal Hive and a Mouse in a Maze,5.0, 10,1h 33m,Documentary
Why Dinosaurs?,7.7, 8,1h 33m,Documentary
Beyond Rock Bottom,8.7, 15,1h 25m,Documentary
Mother City,7.8, 7,1h 42m,Documentary
exergue - on documenta 14,5.2, 27,14h,Documentary
Pandora's Legacy,6.8, 14,1h 29m,Documentary
Fatal Dive to the Titanic: Truth and Lies,7.6, 21,1h 21m,Documentary
Untapped: Closing America's Opportunity Gap,6.5, 46,1h 10m,Documentary
Otto by Otto,7.9, 53,1h 34m,Documentary
Janet Jackson: In Control,5.5, 8,1h,Documentary
The Yangtze River,7.9, 30,1h 50m,Documentary
Taboo: Amos Guttman,6.6, 28,1h 16m,Documentary
Bullyish,3.2, 28,1h 5m,Documentary
Hakeem,9.2, 7,1h 12m,Documentary
Kai Jones' Falling into Place,8.3, 14,59m,Documentary
The Waiting Game,9.7, 22,1h 29m,Documentary
Jardin noir,8.3, 28,1h 20m,Documentary
"Hai, Romania!",8.1, 421,1h 38m,Documentary
Naima,8.4, 5,1h 35m,Documentary
The Empty Grave,7.4, 31,1h 37m,Documentary
Obedience,7.5, 27,1h 11m,Documentary
The Real Story of January 6: Part 2 - The Long Road Home,6.2, 29,1h 30m,Documentary
Traslados,7.8, 13,1h 30m,Documentary
Boutique: To Preserve and Collect,7.2, 9,1h 15m,Documentary
Flowers of Ukraine,8.5, 45,1h 10m,Documentary
Kino Volta,8.0, 7,1h 25m,Documentary
Behind the Looking Glass,8.9, 168,1h 36m,Documentary
Facing Cancer,7.5, 11,1h 30m,Documentary
Conversion,8.5, 18,1h 30m,Documentary
"Sean Penn, L'enfant terrible de l'Amérique",7.3, 25,52m,Documentary
Baldiga: Unlocked Heart,7.2, 40,1h 32m,Documentary
Hacking at Leaves,8.7, 19,1h 48m,Documentary
Chosen One: Alexandre Daigle,7.1, 170,48m,Documentary
Dourgouti Town,8.0, 27,1h 28m,Documentary
Centered: Joe Lieberman,9.3, 20,1h 17m,Documentary
Typisch Emil,7.6, 17,2h,Documentary
Brian Simpson: Live from the Mothership,7.1, 376,1h 10m,Documentary
"DIE UNBEUGSAMEN 2: Guten Morgen, ihr Schönen!",7.6, 41,1h 44m,Documentary
My National Gallery,7.9, 29,1h 30m,Documentary
Pirópolis,6.5, 10,1h 13m,Documentary
One Bullet,8.8, 7,1h 33m,Documentary
Uruttu Factory,8.3, 1.8K,1h 28m,Documentary
The American Question,7.9, 123,1h 30m,Documentary
Nie jestes sama,6.5, 13,1h 22m,Documentary
100 Yillik Armagan,7.0, 19,46m,Documentary
Vara küps,7.3, 65,1h 26m,Documentary
Deadly Love: Amy & Blake,5.8, 10,1h,Documentary
Yaremchuk: Nezrivniannyi svit krasy,8.6, 462,1h 32m,Documentary
Maria,4.2, 22,1h,Documentary
The Spoils: Selling the Future of American Basketball,6.0, 6,1h 27m,Documentary
George Clooney: Leading Man,2.6, 96,45m,Documentary
War on Education,9.0, 9,56m,Documentary
"Mary, Marianna, Maria: Ta agnosta ellinika hronia tis Kallas",8.2, 12,1h 43m,Documentary
The Truth: The Journey Within,7.2, 8,1h 31m,Documentary
Avant il n'y avait rien,5.2, 31,1h 11m,Documentary
My Life with the Living Dead,7.6, 12,1h 11m,Documentary
Motherboard,7.3, 34,1h 27m,Documentary
The Water Eyed Boy,8.1, 7,1h 14m,Documentary
Taeyong: TY Track in Cinemas,8.4, 237,1h 36m,Documentary
"Beyond, Ode to the Earth",6.7, 121,1h 17m,Documentary
Fist Bump,8.5, 18,1h,Documentary
Rule of Stone,9.0, 11,1h 24m,Documentary
Mad Props,6.8, 32,1h 30m,Documentary
From Abdul to Leila,6.9, 15,1h 32m,Documentary
This Is Me,6.5, 29,1h 23m,Documentary
Like My Brother,7.2, 19,1h 29m,Documentary
Love Machina,6.9, 26,1h 36m,Documentary
I'm Not Gonna Let It Stop Me,6.9, 19,1h 8m,Documentary
Los sueños de Pepe - Movimiento 2052,7.6, 33,2h 6m,Documentary
Loxi,7.7, 13,1h 27m,Documentary
Vracht,8.1, 14,1h 20m,Documentary
"Dolly Parton: Bigger Hair, Bigger Heart",7.0, 11,1h,Documentary
Bekenntnisse des Hochstaplers Thomas Mann,6.5, 20,1h 31m,Documentary
Secrets of the Spy Whale,7.7, 32,1h 27m,Documentary
"Davi, um cara comum da Bahia",4.2, 61,1h 26m,Documentary
Holy Redemption,9.0, 28,53m,Documentary
Putin's Playground,6.2, 24,1h 32m,Documentary
Pavilion 6,7.2, 17,1h 10m,Documentary
"Antifa - Schulter an Schulter, wo der Staat versagte",7.8, 59,1h 33m,Documentary
The Ultimate Stack,6.1, 10,1h 30m,Documentary
The Secret Drawer,6.2, 9,2h 12m,Documentary
Chernobyl: Minute by Minute,6.6, 6,40m,Documentary
Tracing the Divide,8.8, 170,1h 24m,Documentary
Shaking It Up: The Life and Times of Liz Carpenter,8.0, 9,1h 17m,Documentary
Defoe,7.1, 88,1h 31m,Documentary
Light Memories,9.4, 21,1h 20m,Documentary
Luiz Melodia: No Coração do Brasil,7.8, 34,1h 15m,Documentary
Geri's Wish,8.0, 10,1h 21m,Documentary
Después de un buen día,7.9, 26,1h 24m,Documentary
Half-Life 2: 20th Anniversary Documentary,7.6, 170,2h 1m,Documentary
Red Ollero: Mabuhay Is a Lie,4.8, 64,1h 12m,Documentary
Viva Verdi,7.8, 5,1h 18m,Documentary
After the Snowmelt,6.4, 40,1h 50m,Documentary
Kunstroof,7.0, 43,1h 42m,Documentary
Kurkien äiti,7.8, 17,1h 18m,Documentary
Troll Storm,6.0, 48,1h 23m,Documentary
De Tokkies: 20 Jaar Later,5.7, 79,56m,Documentary
A Radical Act: Renee Montgomery,7.4, 31,1h 44m,Documentary
The Stormtrooper Scandal,6.2, 58,1h 28m,Documentary
All Access to Rossa 25 Shining Years,8.7, 65,1h 31m,Documentary
Voyage à Gaza,7.3, 35,1h 8m,Documentary
Les derniers secrets de l'humanité,8.0, 17,1h 35m,Documentary
Il ricercatore,5.8, 7,1h 11m,Documentary
Slenderverse: Building the Slenderman,8.0, 7,1h 55m,Documentary
Play It Loud! How Toronto Got Soul,8.4, 10,1h 24m,Documentary
Once Upon a Time in HKDSE,7.6, 58,1h 30m,Documentary
Generation Terror,7.2, 14,1h 41m,Documentary
"Vai pra Cuba, Eduardo!",7.1, 22,47m,Documentary
Chernobyl: Countdown to Armageddon,7.7, 8,1h 25m,Documentary
Kentucky Cryptids,7.7, 7,50m,Documentary
Thakerati Maleaa Bel Ashbah,8.1, 9,1h 14m,Documentary
Filmstunde_23,8.1, 37,1h 29m,Documentary
Putins Bären - Die gefährlichsten Hacker der Welt,8.6, 86,1h 5m,Documentary
This Is My Moment,7.8, 97,1h 46m,Documentary
Humans and Other Animals,9.6, 52,1h 24m,Documentary
Tumandok,6.9, 11,1h 28m,Documentary
Sharks: Predators of the Deep,5.6, 29,1h,Documentary
Todo documento de civilización,6.8, 6,1h 28m,Documentary
Living Together,8.1, 10,1h 15m,Documentary
Keith Robinson: Different Strokes,6.5, 193,53m,Documentary
Where the Trees Bear Meat,6.8, 9,1h 12m,Documentary
It'll Never Work,9.6, 30,57m,Documentary
Jamoora,8.7, 20,1h 30m,Documentary
Trustworthy,9.5, 21,1h 7m,Documentary
KillJoy,6.3, 69,1h 19m,Documentary
Paul Anka: His Way,7.3, 11,1h 40m,Documentary
Lions of Mesopotamia,7.5, 13,1h 26m,Documentary
What the Punk!,7.1, 14,1h 22m,Documentary
Blueberry Dreams,7.8, 17,1h 15m,Documentary
Wir Erben,7.8, 26,1h 36m,Documentary
Davaj Paradiso,9.1, 27,1h 3m,Documentary
"Steven Spielberg, l'homme et l'enfant",6.4, 14,56m,Documentary
Downfall of the Crypto King (theatrical feature),6.2, 28,1h 30m,Documentary
Gong yuan,7.3, 15,1h 41m,Documentary
Welcome to Yiddishland,8.3, 7,1h 35m,Documentary
The Universe in a Grain of Sand,8.2, 5,1h 13m,Documentary
Søstre elsker evig,8.1, 41,1h 5m,Documentary
Stronger than Ever,9.6, 15,1h 11m,Documentary
Ahir Shah: Ends,6.2, 74,1h 1m,Documentary
Covid Collateral,7.9, 19,1h 19m,Documentary
Benvenuti in galera,7.9, 10,1h 13m,Documentary
Sonnenstadt,7.6, 11,1h 45m,Documentary
Insula Fondane (Fondane Island),8.8, 12,1h 22m,Documentary
I Hope This Helps!,9.4, 5,51m,Documentary
Daughter of Genghis,6.6, 74,1h 21m,Documentary
The Silence of My Hands,5.7, 6,1h 20m,Documentary
A Frown Gone Mad,7.3, 7,1h 11m,Documentary
Trump 2024,2.2, 12,50m,Documentary
The Basement,6.7, 17,1h 17m,Documentary
Kaláka,6.8, 6,1h 36m,Documentary
Les dames blanches,8.8, 5,1h 2m,Documentary
Bienvenidos Conquistadores Interplanetarios y del Espacio Sideral,7.4, 8,1h 30m,Documentary
The Chef & The Daruma,8.5, 9,1h 30m,Documentary
Janzurka,5.5, 17,1h 50m,Documentary
Welcome to Babel,7.3, 13,1h 39m,Documentary
Ainu Puri,7.3, 7,1h 23m,Documentary
Rue du Conservatoire,7.1, 24,1h 20m,Documentary
When Elvis Met Priscilla,7.1, 8,45m,Documentary
Le Mans 55,7.5, 9,1h 30m,Documentary
Manicouagan,8.3, 6,1h 41m,Documentary
War Game: The Making of S.T.A.L.K.E.R. 2,8.2, 138,1h 27m,Documentary
On the Way Home,7.6, 5,1h 2m,Documentary
Make Peace or Die: Honor the Fallen,7.8, 20,1h 39m,Documentary
The Club That George Built,8.0, 29,1h 10m,Documentary
A.P. Giannini - Bank to the future,7.8, 11,1h 13m,Documentary
Patchwork Family,9.9, 7,56m,Documentary
Surviving Sunset an Actor's Hollywood journey.,9.5, 25,1h 4m,Documentary
Time Passages,6.3, 8,1h 26m,Documentary
aespa: MY First page,8.3, 32,1h 50m,Documentary
Iwájú: A Day Ahead,6.8, 73,1h 11m,Documentary
Rabbi Capoeira,6.4, 8,1h 10m,Documentary
Faithful unto Death,7.1, 15,1h 17m,Documentary
De la guerre froide à la guerre verte,7.5, 7,1h 45m,Documentary
Print It Black,6.7, 49,1h 26m,Documentary
For Here Am I Sitting in a Tin Can Far Above the World,5.7, 21,18m,Documentary
La bataille de Saint-Léonard,8.1, 27,1h 48m,Documentary
Your Life Without Me,8.5, 23,1h 12m,Documentary
Loco Ghosts,6.0, 37,54m,Documentary
And They Will Talk About Us,7.5, 7,1h 43m,Documentary
We Are All in This Together,9.2, 18,1h 14m,Documentary
Mina and the Radio Bandits,7.3, 44,1h 50m,Documentary
Los sueños viajan con el viento,7.2, 7,1h 11m,Documentary
142 hronia,7.7, 18,1h 14m,Documentary
La Marsellesa de los borrachos,6.8, 12,1h 36m,Documentary
Faders Up: The John Aielli Experience,9.0, 10,1h 15m,Documentary
Wszystko ma zyc,7.2, 24,1h 10m,Documentary
"October 7th: Voices of Pain, Hope and Heroism",6.8, 65,1h 28m,Documentary
O kokkinos daskalos,7.8, 25,1h 40m,Documentary
Unclickable,7.1, 61,1h 14m,Documentary
The Jersey Sound,7.6, 9,1h 33m,Documentary
Family Album,7.7, 20,1h 20m,Documentary
Toxicily,5.4, 12,1h 18m,Documentary
Fighting Demons with Dragons,7.8, 20,1h 33m,Documentary
Enderslime SMP: Genesis,9.0, 7,16+,Documentary
Dandelion,8.9, 9,1h 35m,Documentary
"Tokito: Kakushin no Ryôri-nin-tachi, 540-nichi no Kiroku",8.5, 8,1h 24m,Documentary
Pol Pot Dancing,7.1, 14,1h 42m,Documentary
The Unfixing,9.3, 6,1h 26m,Documentary
Lost to Time: Unearthing the Primevals,7.6, 7,45m,Documentary
Der Wunsch,6.9, 12,1h 45m,Documentary
Marias,6.5, 7,1h 20m,Documentary
The Final Days of Adolf Hitler,5.1, 11,45m,Documentary
Hunter's Laptop - Requiem for Ukraine,8.1, 36,1h 8m,Documentary
Dirty Vote,7.1, 140,1h 57m,Documentary
Didy,8.2, 6,1h 30m,Documentary
Temporary Shelter,8.2, 10,1h 33m,Documentary
The Birth of Korea,4.9, 130,1h 41m,Documentary
The 1957 Transcripts,7.9, 7,1h 12m,Documentary
Kadyrov's Vertical,8.2, 8,2h 31m,Documentary
O familie aproape perfecta,5.4, 8,1h 28m,Documentary
School for Hope,9.4, 14,1h 22m,Documentary
Carnalismo,5.4, 5,1h 6m,Documentary
Alien Experiencers,6.6, 12,1h 10m,Documentary
Punishment,8.1, 27,1h 47m,Documentary
Forever the End of Aging,9.5, 10,1h 24m,Documentary
The Ballad of John and Yoko,8.4, 16,1h 41m,Documentary
Nasa djeca,7.5, 26,1h 32m,Documentary
Science Fiction,8.0, 6,1h 32m,Documentary
Queens of Concrete,8.7, 6,1h 27m,Documentary
Weekend in familie,7.7, 11,1h,Documentary
An Emperor's Jewel: The Making of the Bulgari Hotel Roma,7.8, 44,1h 2m,Documentary
Nord Express,7.0, 19,1h 33m,Documentary
The Minds of Others,9.1, 17,1h 11m,Documentary
House with a Voice,8.2, 15,1h 25m,Documentary
El Arte de los Analfabetos,6.5, 26,50m,Documentary
La Libertad de Fierro,7.1, 22,1h 36m,Documentary
Leaving Jesus,7.3, 68,1h 27m,Documentary
Amy Winehouse: The Tragic Downfall,6.2, 6,48m,Documentary
Red Whiteville and Blue,8.4, 7,1h 24m,Documentary
Itoiz Udako Sesioak,9.0, 15,1h 40m,Documentary
World War 2: The Shipwrecks of Truk Lagoon,7.0, 370,45m,Documentary
Pepe,7.3, 88,1h 25m,Documentary
Alles Goed,6.3, 10,1h 56m,Documentary
Torn Asunder: Waging Alex Garland's Civil War,8.1, 15,57m,Documentary
Quest for the Shield,9.2, 12,1h 52m,Documentary
Sanjalice,8.9, 13,1h 9m,Documentary
The Son and the Moon,8.5, 29,1h 27m,Documentary
Churchill's Forgotten War,7.8, 12,47m,Documentary
My Sweden - A Changing Wilderness,7.1, 14,55m,Documentary
The Accidental President,6.3, 20,1h 30m,Documentary
Die Schule der Frauen,6.3, 17,1h 48m,Documentary
Spoonful of Poison,5.3, 12,1h 50m,Documentary
The Bad Patriots,7.1, 10,1h 10m,Documentary
Where Have You Been,9.8, 6,1h 29m,Documentary
hold on to her,6.8, 14,1h 20m,Documentary
A Bit of a Stranger,7.3, 41,1h 30m,Documentary
"Godina prodje, dan nikako",8.9, 11,1h 11m,Documentary
Where We Used to Sleep,7.7, 34,1h 23m,Documentary
Diagnonsense,7.4, 10,1h 12m,Documentary
Wild Coast Warriors,8.4, 6,1h 30m,Documentary
The Golden Chain of Mercy,9.3, 12,1h 11m,Documentary
L'affût aux loups,7.3, 35,1h 22m,Documentary
Un pasteur,6.4, 25,1h 11m,Documentary
Kylie Minogue: Pop Icon,5.2, 13,50m,Documentary
Here Children Do Not Play Together,5.6, 8,1h 3m,Documentary
12 Digit Masterstroke: The untold story of Aadhar,9.6, 14,59m,Documentary
Linford,7.3, 147,1h 29m,Documentary
Eisenhower's Revenge,3.2, 11,50m,Documentary
Trentatré - a Dream in the heart: Naples rises again,7.7, 53,1h 15m,Documentary
Domates Biber Depresyon,7.4, 7,1h 8m,Documentary
Une Jeunesse Française,6.5, 9,1h 24m,Documentary
"The roller, the life, the fight",6.0, 8,1h 25m,Documentary
Un pays en flammes,5.4, 10,1h 11m,Documentary
"Rust to Glory, Driving and Surviving the Budapest-Bamako Rally",9.2, 45,1h 36m,Documentary
The Land of Forgotten Songs,6.7, 10,1h 33m,Documentary
America's First Guru,9.2, 14,1h 29m,Documentary
Château Rouge,6.4, 17,1h 47m,Documentary
Sume sume,7.3, 11,1h 8m,Documentary
De rettsløse,7.3, 34,1h 16m,Documentary
Horror Able,6.3, 22,1h 18m,Documentary
Take the Steps,8.3, 74,1h 23m,Documentary
Neurotyypit,8.2, 12,1h 16m,Documentary
Inter. Due Stelle sul Cuore,7.5, 75,1h 39m,Documentary
V mojih sanjah rase vsako noc drevo,7.7, 7,56m,Documentary
El karma de la reina Máxima,8.2, 172,1h 7m,Documentary
"Eat, Play, Diet",8.0, 15,1h 15m,Documentary
Ghosts of Napa Valley,5.6, 23,1h 30m,Documentary
"Colón ADN, su verdadero origen",6.3, 50,1h 46m,Documentary
All American,9.6, 18,1h 27m,Documentary
Woman of God,7.3, 7,1h 38m,Documentary
Weirdo: The Story of Five Eight,9.7, 8,1h 43m,Documentary
I Should Have Been Dead Years Ago,7.6, 5,1h 41m,Documentary
Volonté: L'uomo dai mille volti,7.8, 27,1h 37m,Documentary
Barnen från Camp Ashraf,5.4, 19,1h 28m,Documentary
Las,5.8, 62,1h 24m,Documentary
Our Father Wears a Sun,7.5, 28,59m,Documentary
The Death Tour,8.9, 33,1h 29m,Documentary
Merman,7.2, 7,1h 25m,Documentary
Sr,6.1, 27,1h 43m,Documentary
Majority Rules,8.3, 20,1h 32m,Documentary
L'ultima isola,9.0, 5,1h 14m,Documentary
White Buffalo: An American Prophecy,7.6, 58,2h,Documentary
Alien Weaponry: Kua Tupu Te Ara,6.6, 8,1h 39m,Documentary
Zinema,6.3, 11,1h 22m,Documentary
Wanted: Roni Kalderon,7.2, 7,1h 40m,Documentary
A Year in the Life of a Country,7.2, 13,1h 25m,Documentary
Válecný zpravodaj,6.8, 21,1h 18m,Documentary
Maydegol,7.0, 35,1h 13m,Documentary
En salaa sinulta mitään,7.3, 20,1h 24m,Documentary
Message from Sasha,5.0, 33,54m,Documentary
The Tempest of Neptun,8.6, 11,1h 6m,Documentary
Langston Kerman: Bad Poetry,6.7, 155,50m,Documentary
The Wolf in the Chute,9.0, 12,33m,Documentary
Brunaupark,7.3, 24,1h 31m,Documentary
Baladin,8.5, 13,46m,Documentary
Rouge,9.8, 13,1h 30m,Documentary
À la poursuite de la chouette d'or,7.4, 6,1h 14m,Documentary
Maia - Portret cu mâini,7.9, 14,1h 30m,Documentary
Sting Like a Bee,6.6, 8,1h 23m,Documentary
Fernanda Young: Foge-me ao Controle,7.8, 43,1h 27m,Documentary
BDW Politiek Beest,6.4, 108,1h 45m,Documentary
Koka,7.9, 7,48m,Documentary
"Por ti, Portugal, eu juro!",7.6, 5,1h 38m,Documentary
La déposition,7.0, 27,1h 32m,Documentary
Liverpool Story,9.3, 7,2h 5m,Documentary
Tabloids on Trial,4.1, 19,1h 7m,Documentary
Bending Light,7.2, 6,1h 30m,Documentary
La prodigiosa trasformazione della classe operaia in stranieri,7.0, 15,2h 5m,Documentary
Three Days in October,5.5, 10,1h 10m,Documentary
Rave,6.5, 20,1h 25m,Documentary
Andrey Rublev. Vospominaniya o filme,7.2, 7,1h 9m,Documentary
"Niemals allein, immer zusammen",6.9, 16,1h 31m,Documentary
To Be Continued. Teenhood,8.2, 15,1h 36m,Documentary
Tapes of Revolution,9.5, 6,1h 15m,Documentary
Graciano Rocchigiani - Das Herz eines Boxers,9.2, 51,2h 3m,Documentary
13 Lentes De Um Final Feliz (Documentário Completo),9.9, 38,6h 50m,Documentary
"Our dad, Danielle",8.9, 16,1h 34m,Documentary
"Documerica, auto-portrait d'une nation au bord de l'abime",6.7, 8,1h 8m,Documentary
Cent'anni,7.8, 37,1h 27m,Documentary
Investigating war crimes in Gaza - Al Jazeera Investigations,8.5, 47,1h 21m,Documentary
Hoof Dreams,8.2, 21,1h 30m,Documentary
Tratado de invisibilidad,7.5, 11,1h 25m,Documentary
Code the Road,8.7, 6,1h 33m,Documentary
Such Feeling,8.2, 14,1h 16m,Documentary
Gefährlich nah - Wenn Bären töten,7.5, 47,1h 30m,Documentary
The Lost Legacy of Tony Gaudio,7.2, 6,1h 13m,Documentary
Aliens Uncovered: UFOs Over Arizona,8.4, 16,1h 56m,Documentary
Making of an Activist,5.0, 149,38m,Documentary
Wild Slovakia with Nigel Marven,9.1, 29,49m,Documentary
Onde as Ondas Quebram,9.9, 16,1h 25m,Documentary
Purple Pie Place,7.7, 34,1h 23m,Documentary
The Life of Sean DeLear,7.9, 15,1h 22m,Documentary
The Power of Sports for Amputees,9.2, 14,1h 32m,Documentary
W zawieszeniu,5.5, 12,1h 11m,Documentary
When Money Breaks: FTX,7.5, 21,54m,Documentary
Water Mafia,9.2, 13,45m,Documentary
Striking with Pride: United at the Coalface,7.4, 57,1h 31m,Documentary
The Lost Boys: Searching for Manhood,8.0, 5,49m,Documentary
In the Company of Kings,7.2, 11,1h 10m,Documentary
Rupture,8.2, 5,52m,Documentary
Kuba,6.7, 127,1h 36m,Documentary
Alma - Life Must Be Beautiful,5.9, 29,1h 39m,Documentary
Dirty Dogs,6.9, 27,1h 35m,Documentary
Send Kelp!,8.3, 8,1h 28m,Documentary
Tiedustelijat,5.9, 14,1h 29m,Documentary
Malartic,5.9, 9,1h 29m,Documentary
Le Veilleur,7.2, 6,1h 20m,Documentary
"Faith, Love & Pancakes",5.3, 17,47m,Documentary
Pirates & Slaves,5.8, 6,53m,Documentary
"Mis ganas ganan, la historia de Elena Huelva",8.0, 6,1h 40m,Documentary
Im Schatten der Träume,8.2, 10,1h 30m,Documentary
Abo Zaabal 89,8.3, 16,1h 23m,Documentary
Darklands: Are you ready to go deep?,9.4, 9,1h 23m,Documentary
Gabrielius is neprarastojo rojaus,7.1, 8,1h 17m,Documentary
Paradigma,8.3, 27,1h 44m,Documentary
Last Chance to Save A Life,9.2, 5,54m,Documentary
Savage Beauty - Maailman suurin valoteos,9.4, 8,57m,Documentary
Echte Schweizer - My Swiss Army,6.9, 30,1h 18m,Documentary
When Harmattan Blows,5.8, 9,1h 20m,Documentary
Kilometre,6.4, 9,1h 15m,Documentary
Dad's Lullaby,7.5, 11,1h 18m,Documentary
Vägen till ingenstans,7.0, 106,1h 16m,Documentary
Loud Love,8.6, 17,1h 27m,Documentary
Pasi Enkira Desiyanooi,4.5, 107,1h 13m,Documentary
En plads i solen,5.2, 36,1h 20m,Documentary
Unusually Normal,8.2, 8,1h 38m,Documentary
The Next Centimeter,7.5, 35,26m,Documentary
John Williams: A Legacy in Sound,6.2, 27,47m,Documentary
Själen för fan,6.8, 10,1h 6m,Documentary
Budda. Dzieciak '98,4.3, 190,1h 23m,Documentary
Reba McEntire: Country Gold,7.5, 10,1h,Documentary
Hausnummer Null,7.6, 17,1h 35m,Documentary
À quand l'Afrique?,6.8, 15,1h 30m,Documentary
Le Dernier KO,9.5, 17,1h 9m,Documentary
Nesher,8.0, 8,2h,Documentary
Beyond the Legend: Bigfoot Gone Wild,6.0, 19,1h 46m,Documentary
In Between These Mountains,6.9, 26,1h 20m,Documentary
Das Phantom - Auf der Jagd nach Norman Franz,8.6, 9,1h 30m,Documentary
The Real! Taylor Swift and Travis Kelce - Love Story or Anti-Hero?,2.4, 42,52m,Documentary
Momentum: The story of Bernt Marius Rorstad,7.3, 9,1h 11m,Documentary
Battle of the Baddest,6.2, 95,1h 1m,Documentary
"The Primordial Code, the Burning Essence",7.5, 7,1h 59m,Documentary
"Surf on, Europe!",7.8, 22,1h 32m,Documentary
Memories of a Massacre,8.8, 6,1h 7m,Documentary
The Flamingo,6.6, 8,1h 19m,Documentary
A Century in Sound,8.4, 7,1h 41m,Documentary
Rise and Fall: China's Greatest Explorer (Zheng He),9.7, 79,1h 13m,Documentary
Hydroelectric Joy,6.2, 12,1h,Documentary
Pretendo l'inferno,7.8, 6,1h 18m,Documentary
Oi Elefsinioi,8.0, 6,1h 48m,Documentary
"Israël, les ministres du chaos",6.8, 40,1h 8m,Documentary
Beethoven's Nine,7.6, 11,1h 30m,Documentary
Mass of the Ages: Guardians of Tradition,8.8, 12,1h 28m,Documentary
"Guérilla des FARC, l'avenir a une histoire",7.4, 10,2h 24m,Documentary
Bigfoot Isn't Real,6.8, 21,58m,Documentary
Death of a Saint,6.9, 14,1h 31m,Documentary
Pipe Dream,7.7, 14,49m,Documentary
Thank God for the Gift,6.7, 12,1h 20m,Documentary
Code of Fear,7.0, 7,1h 22m,Documentary
"Anaïs, 2 chapitres",6.5, 13,1h 44m,Documentary
"La Storia, il romanzo dello scandalo",5.7, 8,52m,Documentary
A Sentimental Journey to the Parajanov Planet,7.4, 9,1h 20m,Documentary
Together Forever: Nanette Newman & Bryan Forbes,8.2, 7,1h 15m,Documentary
The Boy and the Suit of Lights,7.2, 9,1h 21m,Documentary
Kim Dae Jung on the Road,2.3, 73,2h 6m,Documentary
India's 1st Best Trans Model Agency,6.8, 11,1h 20m,Documentary
The Pushover,4.3, 15,1h 3m,Documentary
2001: Creating Kubrick's Space Odyssey,8.3, 7,47m,Documentary
Tussen Wal en Schip,9.0, 10,1h 13m,Documentary
The Dear John Letter,8.4, 8,1h 38m,Documentary
Annelin aika,6.6, 11,1h 23m,Documentary
LOOK UP: The Science of Cultural Evolution,9.0, 8,2h 51m,Documentary
"Was hast du gestern geträumt, Parajanov?",7.3, 18,1h 22m,Documentary
Eternal Theater,6.1, 21,1h 32m,Documentary
Stesti a dobro vsem,6.9, 10,1h 44m,Documentary
Possibility of Paradise,6.5, 23,1h 15m,Documentary
We're All Going to Die,7.3, 9,1h 33m,Documentary
Latreia: Oi kalt ellinikes tainies (mou),7.4, 10,1h 44m,Documentary
The Future of the Monarchy,4.4, 24,45m,Documentary
Wild Genius,7.9, 9,1h 12m,Documentary
Dans la tête de Godard et de Beauregard,7.3, 8,1h 5m,Documentary
Der unsichtbare Zoo,7.7, 7,2h 58m,Documentary
They Are the Heroes,9.3, 14,1h 10m,Documentary
Salam,7.6, 5,1h 8m,Documentary
My Epic Camel Adventure with Gordon Buchanan,7.5, 14,59m,Documentary
Mamutu medziokle,8.3, 42,1h 34m,Documentary
Anett,6.0, 68,1h 16m,Documentary
Making Kayfabe,9.8, 14,44m,Documentary
"Calle Ancha, Fin de Siglo",5.3, 6,1h 57m,Documentary
Bei uns heisst sie Hanka,6.0, 9,1h 32m,Documentary
Kuyashii Gonzo: Blood Visions and Chaos Magic,8.8, 13,1h 45m,Documentary
Vavel the Band,9.4, 16,1h 17m,Documentary
Joaquin Phoenix - Schauspieler der Extreme,5.8, 39,52m,Documentary
Survivors Speak: Domestic Abuse and the Legal System,9.8, 14,42m,Documentary
Saving the Ice,7.7, 402,1h 40m,Documentary
Silent Men,7.6, 22,1h 28m,Documentary
