Name,Rating,Votes,Duration,Genre,Duration_Minutes
My Favourite Cake,7.4,7200,1h 37m,Drama,97
Teri Baaton Mein Aisa Uljha Jiya,6.2,54000,2h 21m,Drama,141
Viduthalai Part 2,7.9,16000,2h 50m,Drama,170
Guna guna istri muda,5.1,142,1h 38m,Drama,98
Turtles All the Way Down,6.6,6900,1h 51m,Drama,111
Unsung Hero,7.0,5000,1h 53m,Drama,113
No Way Up,4.6,10000,1h 30m,Drama,90
Monsieur Aznavour,7.3,2400,2h 13m,Drama,133
Justice,6.3,3900,1h 53m,Drama,113
Bonjour Tristesse,6.0,91,1h 50m,Drama,110
Darkest Miriam,6.8,68,1h 27m,Drama,87
The Goat Life,7.1,47000,2h 53m,Drama,173
Grand Tour,6.6,1600,2h 8m,Drama,128
Winner,6.5,2400,1h 43m,Drama,103
Hold Your Breath,5.3,8600,1h 34m,Drama,94
A Mistake,5.5,756,1h 41m,Drama,101
Damaged,4.7,7300,1h 37m,Drama,97
Sound of Hope: The Story of Possum Trot,7.2,2100,2h 10m,Drama,130
On Becoming a Guinea Fowl,7.1,839,1h 39m,Drama,99
The Thundermans Return,5.0,1800,1h 10m,Drama,70
Sex,6.6,1100,1h 58m,Drama,118
Blackwater Lane,4.6,1900,1h 48m,Drama,108
Sikandar Ka Muqaddar,6.0,24000,2h 22m,Drama,142
The Piano Lesson,6.2,4900,2h 7m,Drama,127
Lost on a Mountain in Maine,6.1,1200,1h 38m,Drama,98
Souleymane's Story,7.7,2800,1h 33m,Drama,93
The Astronaut Lovers,7.1,689,1h 56m,Drama,116
Before Dawn,5.4,1000,1h 41m,Drama,101
Waltzing with Brando,8.3,330,1h 44m,Drama,104
Shaitaan,6.5,54000,2h 12m,Drama,132
Barron's Cove,8.2,29,1h 56m,Drama,116
Julie Keeps Quiet,6.6,948,1h 40m,Drama,100
Omni Loop,5.6,2800,1h 52m,Drama,112
Suncoast,6.7,7300,1h 49m,Drama,109
The Great Lillian Hall,7.3,1900,1h 50m,Drama,110
This Is Me... Now,4.1,7100,1h 5m,Drama,65
Cinderella's Revenge,3.7,1100,1h 25m,Drama,85
All of You,7.3,80,1h 38m,Drama,98
The Greatest Hits,6.2,7400,1h 34m,Drama,94
Corina,7.1,355,1h 36m,Drama,96
Sector 36,7.1,25000,2h 3m,Drama,123
The Dead Thing,4.8,916,1h 34m,Drama,94
The Empire,5.2,1200,1h 50m,Drama,110
Amaran,8.2,18000,2h 47m,Drama,167
Baby,7.4,504,1h 47m,Drama,107
The Corpse Washer,6.2,1200,1h 47m,Drama,107
Singham Again,4.7,75000,2h 24m,Drama,144
Let Go,7.0,6400,1h 50m,Drama,110
Sweet Dreams,5.4,1400,1h 35m,Drama,95
Futra Days,4.1,143,1h 39m,Drama,99
Blue Cave,5.5,6200,1h 28m,Drama,88
Crossing,7.4,5000,1h 46m,Drama,106
Justice League: Crisis on Infinite Earths - Part Three,6.1,4500,1h 34m,Drama,94
High Tide,6.6,562,1h 41m,Drama,101
Poison,6.5,237,1h 26m,Drama,86
Exhibiting Forgiveness,7.0,1300,1h 57m,Drama,117
Depravity,4.3,985,1h 57m,Drama,117
Jigra,6.0,24000,2h 33m,Drama,153
The Wages of Fear,4.6,4100,1h 44m,Drama,104
Love in the Big City,7.4,1400,1h 58m,Drama,118
Territory,4.9,69,1h 33m,Drama,93
Rob Peace,6.5,2000,2h,Drama,120
Tyler Perry's Divorce in the Black,4.6,3600,2h 23m,Drama,143
Through My Window: Looking at You,5.4,5200,1h 45m,Drama,105
Rez Ball,6.3,2500,1h 51m,Drama,111
September Says,6.4,379,1h 40m,Drama,100
Saint-Exupéry,5.4,303,1h 38m,Drama,98
B.O.Y.: Bruises of Yesterday,7.6,378,1h 27m,Drama,87
Bookworm,6.0,1900,1h 43m,Drama,103
Lilly,8.1,42,1h 33m,Drama,93
Dreams (Sex Love),7.7,401,1h 50m,Drama,110
Nanban Oruvan Vantha Piragu,6.3,6300,2h 14m,Drama,134
Devara Part 1,6.0,20000,2h 56m,Drama,176
Good One,6.7,2500,1h 29m,Drama,89
Treasure,6.3,2100,1h 51m,Drama,111
Something in the Water,4.1,4600,1h 26m,Drama,86
A Legend,4.7,902,2h 9m,Drama,129
Last Swim,6.8,186,1h 36m,Drama,96
Waves,8.1,1700,2h 11m,Drama,131
Kabitan,4.8,113,1h 4m,Drama,64
Reputation,9.3,9,1h 23m,Drama,83
Without Blood,7.5,105,1h 31m,Drama,91
Pedro Páramo,6.3,2900,2h 10m,Drama,130
The Courier,6.0,4400,1h 41m,Drama,101
In the Summers,6.5,970,1h 35m,Drama,95
The Flood,6.4,263,1h 41m,Drama,101
Sons,6.5,1800,1h 40m,Drama,100
Big World,7.3,1200,2h 11m,Drama,131
Bedspacer,4.4,341,1h 30m,Drama,90
Escape from Germany,5.3,965,1h 37m,Drama,97
Madgaon Express,7.0,41000,2h 23m,Drama,143
Niki,6.0,362,1h 38m,Drama,98
Eat the Night,6.1,475,1h 46m,Drama,106
Viet and Nam,6.4,409,2h 9m,Drama,129
Badland Hunters,5.9,12000,1h 47m,Drama,107
Parallel,5.3,1900,1h 28m,Drama,88
Hounds of War,4.5,1800,1h 35m,Drama,95
A True Gentleman,4.5,2100,1h 50m,Drama,110
The New Year That Never Came,8.2,5000,2h 18m,Drama,138
Khel Khel Mein,6.5,27000,2h 15m,Drama,135
Reading Lolita in Tehran,6.7,294,1h 48m,Drama,108
Strictly Confidential,2.8,848,1h 34m,Drama,94
Dying,7.4,1700,3h,Drama,180
The Mehta Boys,7.1,2500,1h 56m,Drama,116
The Red Virgin,6.8,3100,1h 54m,Drama,114
Toxic,6.9,493,1h 39m,Drama,99
Boss Ma'am,4.9,153,1h 7m,Drama,67
Hagen,6.1,1200,2h 19m,Drama,139
Maharaj,6.5,15000,2h 11m,Drama,131
Marmalade,6.3,3600,1h 39m,Drama,99
The Sand Castle,4.7,1700,1h 38m,Drama,98
The Boy with Pink Trousers,6.7,770,1h 54m,Drama,114
The Kingdom,6.9,737,1h 52m,Drama,112
And Their Children After Them,6.4,540,2h 26m,Drama,146
Hamlet,5.6,168,1h 57m,Drama,117
Ajab Raat Ni Gajab Vaat,6.9,115,1h 59m,Drama,119
Mr. K,6.1,404,1h 34m,Drama,94
Diamanti,6.9,1000,2h 15m,Drama,135
Wild Diamond,6.3,683,1h 43m,Drama,103
Cesium Fallout,6.4,668,2h 16m,Drama,136
The Colors Within,7.1,956,1h 41m,Drama,101
"The Way, My Way",6.5,462,1h 38m,Drama,98
The Price of Money: A Largo Winch Adventure,5.0,1100,1h 40m,Drama,100
Fighter,6.2,52000,2h 46m,Drama,166
You Can't Run Forever,4.5,4300,1h 42m,Drama,102
Kontra,4.4,373,1h 41m,Drama,101
The Wailing,6.1,1100,1h 47m,Drama,107
Harvest,6.1,356,2h 11m,Drama,131
Swimming Home,4.8,404,1h 39m,Drama,99
Vanished Into the Night,5.2,4700,1h 32m,Drama,92
Så länge hjärtat slår,7.1,252,1h 44m,Drama,104
Stolen,5.7,2200,1h 45m,Drama,105
Motel Destino,6.5,1600,1h 55m,Drama,115
Code 8: Part II,5.7,16000,1h 40m,Drama,100
El Jockey,6.4,1700,1h 36m,Drama,96
The Beautiful Game,6.3,8000,2h 5m,Drama,125
Uranus 2324,6.4,4800,2h 10m,Drama,130
Nutcrackers,5.5,9300,1h 44m,Drama,104
Lola,3.8,1100,1h 24m,Drama,84
The Supremes at Earl's All-You-Can-Eat,6.4,1400,2h 4m,Drama,124
Ulajh,6.0,24000,2h 30m,Drama,150
Vanvaas,6.6,1300,2h 40m,Drama,160
House of Spoils,5.0,3800,1h 41m,Drama,101
The Paradise of Thorns,7.6,1200,2h 11m,Drama,131
"From Hilde, with Love",7.0,899,2h 5m,Drama,125
Cult Killer,4.8,2800,1h 45m,Drama,105
Last Night on Earth,4.7,360,1h 26m,Drama,86
The Ghost Trap,7.5,52,1h 46m,Drama,106
Gaslit by My Husband: The Morgan Metzer Story,6.3,379,1h 28m,Drama,88
Handling the Undead,5.4,4300,1h 37m,Drama,97
A Carpenter's Prayer,6.0,83,1h 31m,Drama,91
F-Buddies,4.5,141,53m,Drama,53
Limonov: The Ballad of Eddie,6.0,785,2h 18m,Drama,138
Happyend,7.1,552,1h 53m,Drama,113
Bogota: City of the Lost,5.4,1900,1h 48m,Drama,108
Manjummel Boys,8.2,27000,2h 15m,Drama,135
Inside,7.0,234,1h 44m,Drama,104
Anweshippin Kandethum,7.4,10000,2h 22m,Drama,142
Bramayugam,7.8,14000,2h 19m,Drama,139
I Wish You All the Best,6.9,75,1h 32m,Drama,92
Wonderland,6.2,2200,1h 53m,Drama,113
Sujo,7.1,789,2h 6m,Drama,126
King Ivory,7.3,63,2h 10m,Drama,130
Slime,6.0,48,1h 7m,Drama,67
Peter Five Eight,3.5,1100,1h 40m,Drama,100
Doraemon the Movie: Nobita's Earth Symphony,6.6,1500,1h 55m,Drama,115
Striking Rescue,5.7,404,1h 46m,Drama,106
Ghost Trail,6.7,834,1h 46m,Drama,106
Peacock,7.3,413,1h 42m,Drama,102
Ride,5.9,393,1h 54m,Drama,114
Caught by the Tides,6.6,1200,1h 51m,Drama,111
I Want to Talk,7.1,2100,2h 2m,Drama,122
April,6.5,380,2h 14m,Drama,134
Art of Love,4.6,2400,1h 39m,Drama,99
Stormskerry Maja,7.7,2200,2h 44m,Drama,164
Quisling: The Final Days,7.1,1100,2h 26m,Drama,146
Naples to New York,7.0,645,2h 4m,Drama,124
The Family Star,5.4,5500,2h 39m,Drama,159
Longing,4.7,811,1h 51m,Drama,111
Bibi Rajni,8.6,719,2h 23m,Drama,143
Article 370,7.8,25000,2h 38m,Drama,158
Life After Fighting,6.4,2000,2h 6m,Drama,126
A Traveler's Needs,6.5,876,1h 30m,Drama,90
Maidaan,7.9,23000,3h 1m,Drama,181
Compulsion,6.3,13,1h 34m,Drama,94
The Damned,5.4,855,1h 29m,Drama,89
Rita,4.6,407,1h 55m,Drama,115
An Ordinary Case,6.6,932,1h 55m,Drama,115
Cinderella's Curse,3.3,1300,1h 22m,Drama,82
The Image of You,4.6,829,1h 30m,Drama,90
Ashes,4.3,2600,1h 40m,Drama,100
Laura,6.5,237,1h 44m,Drama,104
Three Friends,6.6,706,1h 57m,Drama,117
The Tiger's Apprentice,5.7,2200,1h 24m,Drama,84
I Love You Forever,5.6,181,1h 29m,Drama,89
Omenavarkaat,7.2,125,1h 24m,Drama,84
Agni,7.2,15000,2h 2m,Drama,122
Private Tutor,4.9,192,1h 5m,Drama,65
Katas,4.7,259,1h 41m,Drama,101
Why Do You?,5.3,427,1h 43m,Drama,103
CTRL,6.2,6100,1h 39m,Drama,99
Guilty Pleasure,5.8,119,1h 59m,Drama,119
Mond,7.0,263,1h 32m,Drama,92
Shepherds,7.3,253,1h 53m,Drama,113
Timestalker,5.5,2900,1h 29m,Drama,89
U Are the Universe,7.7,264,1h 30m,Drama,90
We Are Wolves,3.5,263,1h 37m,Drama,97
Just in Time,7.0,309,1h 30m,Drama,90
Meiyazhagan,8.4,14000,2h 57m,Drama,177
Grand Maison Paris,6.8,125,1h 51m,Drama,111
A Beautiful Imperfection,6.4,621,1h 48m,Drama,108
Take My Hand,6.3,303,1h 42m,Drama,102
First Shift,4.5,2000,1h 29m,Drama,89
Black Heat,8.6,117,1h 33m,Drama,93
An Unfinished Film,7.2,535,1h 45m,Drama,105
Love Kills,5.0,229,1h 40m,Drama,100
How to Make Gravy,7.0,911,2h,Drama,120
Amar Singh Chamkila,7.8,16000,2h 25m,Drama,145
Broken Rage,6.1,1400,1h 2m,Drama,62
Freedom,5.9,1400,1h 50m,Drama,110
Bosco,5.6,3900,1h 39m,Drama,99
Yolo,6.9,3700,2h 9m,Drama,129
The Witness,7.2,148,1h 40m,Drama,100
God's Not Dead: In God We Trust,3.4,1300,1h 36m,Drama,96
Bambi: A Tale of Life in the Woods,5.7,168,1h 18m,Drama,78
Louise Violet,6.5,203,1h 48m,Drama,108
Dead Wrong,3.9,258,1h 44m,Drama,104
Inheritance,5.1,3500,1h 34m,Drama,94
A House on Fire,7.3,3300,1h 45m,Drama,105
Operation Undead,4.7,401,1h 50m,Drama,110
Way Home,6.6,740,1h 38m,Drama,98
Skeet,8.4,24,1h 44m,Drama,104
You Are the Apple of My Eye,7.5,3400,1h 41m,Drama,101
Triangle,6.6,97,1h 36m,Drama,96
Love,7.3,330,1h 59m,Drama,119
Off the Record,8.0,10,1h 35m,Drama,95
The Other Way Around,6.4,1400,1h 54m,Drama,114
Top 1,5.5,203,52m,Drama,52
Her Story,7.6,1800,2h 3m,Drama,123
The Twisters,2.5,332,1h 26m,Drama,86
Hisaab Barabar,5.8,1800,1h 52m,Drama,112
Sixty Minutes,5.7,5200,1h 28m,Drama,88
A Place Called Silence,6.4,1200,1h 59m,Drama,119
Maldoror,7.0,599,2h 35m,Drama,155
Boreal,4.6,47,1h 22m,Drama,82
Sicilian Letters,6.1,684,2h 2m,Drama,122
Yodha,5.7,8800,2h 10m,Drama,130
Crew,5.8,37000,1h 58m,Drama,118
We Were Dangerous,6.3,349,1h 23m,Drama,83
Everybody Loves Touda,6.7,320,1h 42m,Drama,102
All the Lost Ones,3.7,242,1h 46m,Drama,106
11 Rebels,6.3,389,2h 35m,Drama,155
Stelios,7.3,1400,2h 12m,Drama,132
Decoded,5.7,433,2h 36m,Drama,156
Race for Glory: Audi vs. Lancia,5.8,4700,1h 49m,Drama,109
El 47,7.2,3300,1h 50m,Drama,110
Veni Vidi Vici,5.8,392,1h 26m,Drama,86
Little Death,5.4,204,1h 50m,Drama,110
Octopus with Broken Arms,6.1,246,1h 49m,Drama,109
Dard,6.8,1800,2h 36m,Drama,156
Desmontando a Lucía,6.5,69,1h 43m,Drama,103
Hijack '93,3.8,860,1h 27m,Drama,87
Diva Futura,6.4,259,2h,Drama,120
Macbeth,8.0,144,2h 36m,Drama,156
Goldilocks and the Two Bears,5.8,43,2h 16m,Drama,136
Butas,5.0,142,1h 52m,Drama,112
Haikyu!! The Dumpster Battle,7.7,6200,1h 25m,Drama,85
Everybody Loves Jenifa,8.3,86,2h 15m,Drama,135
Here After,4.1,1300,1h 33m,Drama,93
Head South,6.8,240,1h 38m,Drama,98
A Part of You,5.8,2800,1h 39m,Drama,99
Vettaiyan,7.0,39000,2h 43m,Drama,163
Pure Love,7.2,168,1h 49m,Drama,109
Nurse Abi,4.5,161,47m,Drama,47
Srikanth,7.4,14000,2h 14m,Drama,134
The Strangers' Case,9.3,8300,1h 43m,Drama,103
Init,4.9,212,49m,Drama,49
Crayon Shin-chan: Ora's Dinosaur Diary,6.4,350,1h 46m,Drama,106
Untamed Royals,4.6,638,1h 39m,Drama,99
Nonostante,6.0,151,1h 33m,Drama,93
American Star,5.5,2500,1h 47m,Drama,107
Quiet Life,6.6,166,1h 39m,Drama,99
Despatch,4.3,4400,2h 33m,Drama,153
The Summer Book,7.0,306,1h 30m,Drama,90
Wanted Man,4.8,2600,1h 25m,Drama,85
Shirley,6.2,3300,1h 57m,Drama,117
Same Old West,7.9,136,1h 38m,Drama,98
The Time It Takes,6.8,368,1h 50m,Drama,110
Babah,6.9,160,2h 9m,Drama,129
Khadaan,7.2,2100,2h 17m,Drama,137
Grave Torture,6.2,2900,1h 57m,Drama,117
Camera,6.6,421,1h 52m,Drama,112
The Sabarmati Report,6.4,24000,2h 7m,Drama,127
Mørkeland,6.2,977,1h 39m,Drama,99
Cellphone,3.0,712,1h 28m,Drama,88
Laws of Man,5.2,1000,1h 38m,Drama,98
In Her Place,6.2,1500,1h 36m,Drama,96
Kingsmen,6.4,47,1h 12m,Drama,72
Kupu-Kupu Kertas,6.7,181,1h 53m,Drama,113
Cassandre,7.1,57,1h 43m,Drama,103
Triumph,5.5,266,1h 38m,Drama,98
Possession: Kerasukan,3.5,285,1h 34m,Drama,94
Here Now,4.9,406,1h 58m,Drama,118
TL,4.3,173,46m,Drama,46
No Chains No Masters,6.4,527,1h 38m,Drama,98
1978,5.5,202,1h 16m,Drama,76
Ferry 2,5.6,3800,1h 34m,Drama,94
Given 3: To the Sea,8.9,51,1h 20m,Drama,80
Marco,6.8,1200,1h 48m,Drama,108
Level Cross,6.8,2600,1h 56m,Drama,116
The Sparrow in the Chimney,6.4,272,1h 57m,Drama,117
When the Light Breaks,6.7,977,1h 22m,Drama,82
Maid Droid Origins,3.0,321,1h 36m,Drama,96
Room Service,3.9,299,47m,Drama,47
Jim's Story,6.8,931,1h 41m,Drama,101
The Shameless,5.8,220,1h 54m,Drama,114
Criature,6.3,49,1h 41m,Drama,101
The Air He Breathes,6.5,374,1h 46m,Drama,106
The Last of Us: Immunity,5.5,17,1h 4m,Drama,64
Saripodhaa Sanivaaram,7.0,9000,2h 46m,Drama,166
A Brother and 7 Siblings,8.6,1200,2h 9m,Drama,129
Dilig,4.0,271,45m,Drama,45
Prodigieuses,6.6,160,1h 41m,Drama,101
Savi,6.1,35000,2h 6m,Drama,126
Las chicas de la estación,6.3,134,1h 58m,Drama,118
Another German Tank Story,6.2,72,1h 36m,Drama,96
Sommartider,6.8,1700,1h 41m,Drama,101
"Till Then, Hanna!",6.3,295,1h 50m,Drama,110
Wanted: Girlfriend,4.3,218,49m,Drama,49
The Lost Daughter,6.0,289,1h 39m,Drama,99
Sorgavaasal,6.6,1300,2h 18m,Drama,138
Ravens,8.0,75,1h 57m,Drama,117
Boléro,6.6,775,2h,Drama,120
Nobody Dumps My Daughter,6.8,96,1h 28m,Drama,88
Another End,6.4,730,2h 9m,Drama,129
Traffic,7.0,68,1h 59m,Drama,119
Familia,6.8,303,2h,Drama,120
Narayaneente Moonnaanmakkal,6.6,901,1h 48m,Drama,108
Uhaw,4.7,114,1h 52m,Drama,112
Qalb,6.6,2300,2h 27m,Drama,147
Gloria!,6.6,989,1h 46m,Drama,106
The Firing Squad,5.1,5000,1h 33m,Drama,93
The Great Ambition,7.2,709,2h 3m,Drama,123
"Palipat-lipat, papalit-palit",5.1,235,1h 30m,Drama,90
I Am Nevenka,7.1,1100,1h 52m,Drama,112
Christmas Eve in Miller's Point,5.6,2300,1h 46m,Drama,106
Fear,8.4,2800,1h 55m,Drama,115
A.R.M,7.1,8700,2h 30m,Drama,150
Visiting Hours,5.9,303,1h 48m,Drama,108
Vulcanizadora,7.2,96,1h 25m,Drama,85
Pink Lady,7.8,60,1h 46m,Drama,106
Arcadia,6.9,469,1h 39m,Drama,99
Umjolo: The Gone Girl,4.4,272,1h 32m,Drama,92
L'attachement,7.3,489,1h 46m,Drama,106
The Last Front,5.5,610,1h 38m,Drama,98
Secret Sessions,6.0,65,1h 32m,Drama,92
The Lost Holliday,1.6,324,1h 36m,Drama,96
Dandelion,5.3,405,1h 53m,Drama,113
And the Breadwinner Is...,6.8,250,2h 3m,Drama,123
Kiskisan,5.2,129,1h 2m,Drama,62
Life is Filled with So Much of You,7.7,50,1h 39m,Drama,99
Disciples in the Moonlight,4.0,641,2h 6m,Drama,126
Oxana,6.5,25,1h 43m,Drama,103
The Lockdown,4.3,609,1h 57m,Drama,117
Dirty Ice Cream,4.4,119,47m,Drama,47
My Name Is Loh Kiwan,6.7,4300,2h 11m,Drama,131
Hobal,8.0,991,1h 54m,Drama,114
Mikado,6.5,44,1h 34m,Drama,94
Mi gallo,6.8,135,1h 30m,Drama,90
40 Acres,6.8,130,1h 53m,Drama,113
One by One,3.9,124,2h 1m,Drama,121
Raayan,6.5,11000,2h 25m,Drama,145
Salawahan,5.2,452,1h 56m,Drama,116
Rabia,6.3,210,1h 34m,Drama,94
Layla,6.1,392,1h 40m,Drama,100
Kotee,6.3,336,2h 30m,Drama,150
The Actor,3.4,732,2h 8m,Drama,128
Kanguva,4.5,15000,2h 32m,Drama,152
Unsinkable,5.8,140,1h 40m,Drama,100
Linda,4.9,377,1h 40m,Drama,100
Nova & Alice,6.1,301,1h 50m,Drama,110
Matt and Mara,6.5,1000,1h 20m,Drama,80
A Dog's Will 2,6.2,2900,1h 44m,Drama,104
Ipar Adalah Maut,7.0,1200,2h 11m,Drama,131
Ajosepo,8.7,54,2h 14m,Drama,134
Adam the First,6.0,590,1h 43m,Drama,103
Kalikot,5.0,206,49m,Drama,49
Blue Sun Palace,6.5,134,1h 56m,Drama,116
Vedaa,6.0,4300,2h 25m,Drama,145
Little Wing,6.1,937,1h 40m,Drama,100
Meanwhile on Earth,6.0,909,1h 29m,Drama,89
Blue Lock: Episode Nagi,6.6,2500,1h 31m,Drama,91
Just a Farmer,8.0,86,1h 43m,Drama,103
Auction,6.4,923,1h 31m,Drama,91
Chhava,8.4,2200,51m,Drama,51
Grassland,8.4,60,1h 28m,Drama,88
Cheaters,4.3,176,52m,Drama,52
Chandu Champion,7.8,34000,2h 22m,Drama,142
From Ground Zero,7.9,531,1h 52m,Drama,112
Kulong,4.3,132,50m,Drama,50
Boxer,6.4,1300,2h 30m,Drama,150
Duino,7.6,119,1h 48m,Drama,108
Belle,5.8,61,1h 40m,Drama,100
The Freshly Cut Grass,6.1,115,1h 54m,Drama,114
The Good Teacher,6.6,1900,1h 31m,Drama,91
4PM,5.8,114,1h 51m,Drama,111
Outlaw,5.2,929,1h 22m,Drama,82
The Quiet Son,6.7,589,1h 58m,Drama,118
Mura,7.3,6300,2h 9m,Drama,129
Kryptic,6.3,98,1h 36m,Drama,96
Black Creek,7.3,8,1h 56m,Drama,116
Kid Snow,5.0,167,2h 7m,Drama,127
Lubber Pandhu,8.1,6000,2h 26m,Drama,146
The Birds Who Fear Death,9.2,73,1h 42m,Drama,102
Thangalaan,6.6,6600,2h 36m,Drama,156
Guntur Kaaram,5.4,25000,2h 39m,Drama,159
Black Tea,5.1,544,1h 50m,Drama,110
Get Fast,3.7,456,1h 28m,Drama,88
La casa degli sguardi,7.5,23,1h 49m,Drama,109
GTMax,5.0,1200,1h 40m,Drama,100
Kingdom 4: Return of the Great General,7.1,1300,2h 25m,Drama,145
Daniela Forever,6.2,216,1h 53m,Drama,113
Hotii de Subiecte,7.1,89,1h 50m,Drama,110
The Green Deal,6.2,312,2h,Drama,120
Audrey,8.6,38,1h 41m,Drama,101
The Solitary Gourmet,7.4,131,1h 50m,Drama,110
Good Bad Things,5.7,197,1h 36m,Drama,96
Girl in the Video,5.5,315,1h 27m,Drama,87
The Last Frenzy,5.3,215,1h 47m,Drama,107
Un mondo a parte,6.5,1200,1h 53m,Drama,113
Cita,4.5,145,52m,Drama,52
Trust,6.6,1100,2h 16m,Drama,136
Undergrads,5.5,51,1h 6m,Drama,66
Ask Mevsimi,5.0,343,2h 6m,Drama,126
Climax,7.1,53,1h 13m,Drama,73
Havnaa,7.2,240,1h 50m,Drama,110
Roadkill,3.7,682,1h 30m,Drama,90
Rewind,7.4,2300,2h 15m,Drama,135
In the Summer Rain,6.7,7,2h 9m,Drama,129
The Friendly,8.1,15,1h 41m,Drama,101
"Hello, Love, Again",6.7,857,2h 2m,Drama,122
Sisid Marino,6.0,364,1h 30m,Drama,90
The Silence of Marcos Tremmer,5.9,158,1h 52m,Drama,112
Double Exposure,7.5,22,1h 33m,Drama,93
The Opera!,7.2,68,1h 46m,Drama,106
Atatürk II: 1881-1919,8.9,2000,2h 21m,Drama,141
Bau: Artist at War,7.0,58,2h 10m,Drama,130
The Village Next to Paradise,6.5,256,2h 12m,Drama,132
All Shall Be Well,7.2,848,1h 33m,Drama,93
Arzé,7.0,227,1h 30m,Drama,90
Don't Let's Go to the Dogs Tonight,8.0,46,1h 38m,Drama,98
Vaazhai,7.7,4800,2h 14m,Drama,134
Vaazha: Biopic of a Billion Boys,7.3,4100,2h 5m,Drama,125
Konchitsya leto,7.0,180,1h 58m,Drama,118
Fasal,7.6,186,1h 30m,Drama,90
A Balloon's Landing,6.6,520,1h 40m,Drama,100
Sarfira,6.9,11000,2h 35m,Drama,155
"Canadian, Sniper",3.4,356,1h 23m,Drama,83
Eye for an Eye 2,6.6,504,1h 30m,Drama,90
Shredded,7.4,45,1h 44m,Drama,104
8 Views of Lake Biwa,5.2,122,2h 6m,Drama,126
Dilemma,5.7,466,1h 24m,Drama,84
The Southern Chronicles,8.8,2500,2h,Drama,120
Pimpinero: Blood and Oil,5.6,550,2h 1m,Drama,121
Empire Waist,6.7,170,1h 37m,Drama,97
Invention,6.6,39,1h 12m,Drama,72
Sweet Release,5.9,99,1h 42m,Drama,102
Hear Me: Our Summer,7.5,680,1h 49m,Drama,109
Tillu Square,6.6,3400,2h 17m,Drama,137
Daha Iyi Bir Yarin,6.7,64,1h 48m,Drama,108
Intoxicated by Love,8.5,13000,1h 58m,Drama,118
Maharot,5.8,79,47m,Drama,47
My First Film,6.2,912,1h 40m,Drama,100
Karinyo Brutal,6.3,412,1h 31m,Drama,91
Tabaah,5.4,541,1h 48m,Drama,108
Balinsasayaw,5.7,82,1h 39m,Drama,99
Stag,3.6,113,1h 27m,Drama,87
In the Land of Brothers,7.5,243,1h 35m,Drama,95
Holy Electricity,6.7,139,1h 44m,Drama,104
Last Known Location,6.1,1400,1h 50m,Drama,110
Serpent's Path,5.8,285,1h 52m,Drama,112
"Brooklyn, Minnesota",9.8,11,1h 45m,Drama,105
Balestra,5.1,523,2h 25m,Drama,145
He Ain't Heavy,6.0,361,1h 42m,Drama,102
Godless,8.5,47,1h 26m,Drama,86
Lesson Learned,7.7,2100,1h 59m,Drama,119
The Other Side,7.3,440,1h 58m,Drama,118
National Theatre Live: Vanya,8.6,985,2h 2m,Drama,122
Seeking Haven for Mr. Rambo,8.3,668,1h 40m,Drama,100
Some Nights I Feel Like Walking,7.2,43,1h 43m,Drama,103
Hazard,8.7,245,1h 29m,Drama,89
My Sunshine,7.1,1300,1h 40m,Drama,100
Emma and Eddie: A Working Couple,4.7,357,1h 33m,Drama,93
Village Keeper,7.0,24,1h 23m,Drama,83
Münter & Kandinsky,6.5,94,2h 6m,Drama,126
Goyo,6.6,2200,1h 46m,Drama,106
Forty-Seven Days with Jesus,7.4,103,2h 15m,Drama,135
Family Therapy,6.2,162,2h 2m,Drama,122
Animale,5.9,295,1h 38m,Drama,98
A Missing Part,6.7,263,1h 38m,Drama,98
Lover,7.0,3000,2h 25m,Drama,145
Los destellos,6.7,649,1h 41m,Drama,101
The Holiday Junkie,6.3,447,1h 28m,Drama,88
Baligtaran,5.6,78,1h 1m,Drama,61
Le dernier souffle,6.7,163,1h 37m,Drama,97
Familiar Touch,6.8,285,1h 30m,Drama,90
Salve Maria,6.4,475,1h 51m,Drama,111
Alpha.,6.9,236,1h 40m,Drama,100
Crust,6.0,236,1h 42m,Drama,102
Merry Christmas,6.9,30000,2h 24m,Drama,144
The Park Maniac,4.8,1600,1h 43m,Drama,103
Almost Paradise,6.4,553,2h,Drama,120
Adios Amigo,5.9,1400,2h 36m,Drama,156
"Disco, Ibiza, Locomia",6.0,1500,1h 44m,Drama,104
Il complottista,7.2,19,1h 25m,Drama,85
Drawing Closer,7.6,2500,1h 58m,Drama,118
She Taught Love,5.2,415,1h 42m,Drama,102
Henry Fonda for President,7.3,106,3h 4m,Drama,184
Der Buchspazierer,7.3,390,1h 38m,Drama,98
Unpredictable,5.4,406,1h 41m,Drama,101
Pantasya ni Tami,5.0,183,1h 54m,Drama,114
Jazzy,6.1,187,1h 26m,Drama,86
Breakup Season,5.8,307,1h 42m,Drama,102
Je le jure,6.6,52,1h 50m,Drama,110
Conquer: Lahad Datu,6.6,511,2h,Drama,120
Never Look Away,7.2,264,1h 25m,Drama,85
Unexposed,7.7,70,1h 3m,Drama,63
Pukpok,7.2,65,1h 2m,Drama,62
Tahong,6.9,68,1h 30m,Drama,90
Bhakshak,7.2,7200,2h 14m,Drama,134
Last Mile,7.0,298,2h 8m,Drama,128
Papa,7.5,324,2h 11m,Drama,131
